user_id,email,uname,pword,role,phone_num,is_commuter,shirt_size
7996580,Patrick.Kane@maine.edu,Patrick.Kane,rule116,player,928-759-6581x42793,True,L
9344165,Tina.Griffith@maine.edu,Tina.Griffith,budget134,player,264-474-3127x020,True,S
1303718,John.Fletcher@maine.edu,John.Fletcher,strong191,player,(265)854-5634,True,XS
8017063,Robert.Jensen@maine.edu,Robert.Jensen,adult774,player,985-520-4542x1876,True,XL
9505955,Adam.Cooper@maine.edu,Adam.Cooper,day634,player,+1-993-862-1526x583,True,M
6599847,Laura.Sanchez@maine.edu,Laura.Sanchez,south77,player,(894)245-6039,True,S
6530213,Clinton.Clark.Jr.@maine.edu,Clinton.Clark.Jr.,question779,player,+1-626-621-8455x39631,True,L
1535142,Michelle.Cannon@maine.edu,Michelle.Cannon,lose984,player,001-847-914-5869x0879,False,S
6466723,James.Ortiz@maine.edu,James.Ortiz,story69,player,(905)310-5279,False,XS
3206317,Mrs..Kayla.Diaz.PhD@maine.edu,Mrs..Kayla.Diaz.PhD,war740,player,(262)775-1030x420,True,M
9356460,Sean.Tran@maine.edu,Sean.Tran,brother130,player,789.338.3835x790,True,M
7789744,Harry.Nelson@maine.edu,Harry.Nelson,color199,player,+1-468-835-3186x38366,True,M
6509747,Christopher.Anderson@maine.edu,Christopher.Anderson,reveal179,player,001-248-565-5543x439,False,S
9532596,Chad.Grimes@maine.edu,Chad.Grimes,social940,player,(447)960-9018,False,L
8625333,Scott.Taylor@maine.edu,Scott.Taylor,then232,player,974-661-6392x144,True,M
1092788,Ms..Jaclyn.Marshall@maine.edu,Ms..Jaclyn.Marshall,child986,player,+1-643-832-6377x21229,True,L
8451256,Hailey.Simpson@maine.edu,Hailey.Simpson,north738,player,001-228-952-0493x436,False,L
4580542,Audrey.Hughes@maine.edu,Audrey.Hughes,her296,player,+1-988-788-6616,True,S
8985796,Ryan.Estes@maine.edu,Ryan.Estes,respond811,player,4952356509,False,S
1959109,Ashley.Taylor@maine.edu,Ashley.Taylor,he517,player,(929)707-7395x810,False,XS
4793544,Lisa.Scott@maine.edu,Lisa.Scott,join13,player,777.730.4500,True,XL
7132361,Mark.Rose@maine.edu,Mark.Rose,among313,player,+1-944-436-4115x5536,False,XL
3210442,Megan.Valdez@maine.edu,Megan.Valdez,information63,player,9629393990,False,XL
6890704,Tracy.Osborne@maine.edu,Tracy.Osborne,soon540,player,(861)601-7377x8472,True,S
2782420,Joseph.Martinez@maine.edu,Joseph.Martinez,maybe838,player,214-995-3214,True,S
6409429,Robin.Powell@maine.edu,Robin.Powell,life96,player,346-470-3542,True,L
2098391,James.Bullock@maine.edu,James.Bullock,suffer844,player,225-437-6450x282,False,XL
7634136,Jennifer.Moss@maine.edu,Jennifer.Moss,show319,player,001-655-336-8173x03281,True,S
2997466,Tiffany.Mcdonald@maine.edu,Tiffany.Mcdonald,majority276,player,780-204-4592,False,M
3990748,Maria.Jenkins@maine.edu,Maria.Jenkins,account45,player,807-368-0488,True,XS
8797406,Roy.Parrish@maine.edu,Roy.Parrish,involve736,player,451.467.8257x3360,True,XL
2393311,Bryan.Sullivan@maine.edu,Bryan.Sullivan,have184,player,240.644.8057,False,XL
6704353,Amy.Miller@maine.edu,Amy.Miller,civil289,player,910.504.6293x68966,True,S
1629410,James.Stout@maine.edu,James.Stout,region937,player,249-812-2516,True,S
8885475,Ariana.Sanders@maine.edu,Ariana.Sanders,name454,player,994-942-9115x76966,False,XL
6259939,Marcus.Roach@maine.edu,Marcus.Roach,create944,player,(836)343-5169x25763,True,S
3278053,Carrie.Moore@maine.edu,Carrie.Moore,goal459,player,(816)578-0330,True,L
3265770,Arthur.Garner@maine.edu,Arthur.Garner,direction649,player,(634)963-0298x2939,True,XL
5729516,Drew.White@maine.edu,Drew.White,thank369,player,361.485.9252,True,S
7242989,Leslie.Barr@maine.edu,Leslie.Barr,charge788,player,+1-258-260-9588x533,False,XL
3503341,Christopher.Bradley@maine.edu,Christopher.Bradley,garden423,player,+1-830-273-3111,False,XL
2764016,Thomas.Bishop@maine.edu,Thomas.Bishop,fall887,player,+1-607-491-9228x9364,False,M
4637942,Jesse.Hammond@maine.edu,Jesse.Hammond,simple693,player,490.980.1291,True,M
5866742,Jeffery.Long@maine.edu,Jeffery.Long,skill582,player,(282)218-5253x0684,True,S
8613114,Richard.Jones@maine.edu,Richard.Jones,discover658,player,616-430-1421x879,False,XL
2438394,Randy.Copeland@maine.edu,Randy.Copeland,require136,player,(571)299-7237,True,S
2448635,Laura.Schroeder@maine.edu,Laura.Schroeder,draw303,player,418.512.8574x2250,True,S
2843907,Colton.Stewart@maine.edu,Colton.Stewart,read314,player,845.424.5611,True,M
7093509,Crystal.Ramos@maine.edu,Crystal.Ramos,economic548,player,001-680-515-0456x49464,False,S
8908048,Tammy.Haney@maine.edu,Tammy.Haney,challenge506,player,+1-599-714-5367x402,False,XL
4721939,Wendy.Medina@maine.edu,Wendy.Medina,mother254,player,805-735-1077,True,L
3118355,Andrew.Miller@maine.edu,Andrew.Miller,character593,player,464-262-6955,True,XL
3247381,Kelsey.Silva@maine.edu,Kelsey.Silva,artist670,player,(200)379-9290x770,True,XL
9702677,Andrea.Johnson@maine.edu,Andrea.Johnson,agent433,player,001-889-205-8067,False,S
1459476,Tammy.Wilson@maine.edu,Tammy.Wilson,particular832,player,001-927-239-4892,False,L
6681880,David.Lindsey@maine.edu,David.Lindsey,art236,player,809-658-4123,True,L
6470933,Scott.Adams@maine.edu,Scott.Adams,hand917,player,001-850-308-7409,False,M
3714331,Matthew.Lewis@maine.edu,Matthew.Lewis,than753,player,834-267-9374,True,L
8762653,John.King@maine.edu,John.King,fill144,player,853.397.5057,False,L
6970657,Rachel.Alvarado@maine.edu,Rachel.Alvarado,consider260,player,+1-520-680-7054,True,L
5737761,Miguel.Gonzalez@maine.edu,Miguel.Gonzalez,cover539,player,728.746.7078x78972,False,XS
2051362,David.Sims@maine.edu,David.Sims,training872,player,(600)657-3533,True,XL
7384356,Amber.Jensen@maine.edu,Amber.Jensen,Democrat539,player,965-991-5473x28435,True,XL
3364131,Charles.Burns@maine.edu,Charles.Burns,hard509,player,783-675-1721,True,S
2774311,Angela.Crawford@maine.edu,Angela.Crawford,expert598,player,694.791.7968,False,S
8983851,Douglas.Sanchez@maine.edu,Douglas.Sanchez,then452,player,469-722-9139,False,XL
5381420,Edward.Le@maine.edu,Edward.Le,successful560,player,905-748-1057x14417,True,XS
6589741,Mrs..Gina.Martinez.DDS@maine.edu,Mrs..Gina.Martinez.DDS,cut334,player,(253)925-3254x716,True,XS
8193325,Mark.Romero@maine.edu,Mark.Romero,probably814,player,+1-350-738-8025,True,XS
8191279,Joseph.Torres@maine.edu,Joseph.Torres,tend429,player,553-810-5747x68458,False,S
8983858,Michael.Hernandez@maine.edu,Michael.Hernandez,personal676,player,001-830-745-3836,False,M
2872630,David.Jackson@maine.edu,David.Jackson,attorney894,player,+1-495-699-9298x406,True,M
9577789,Lauren.Chandler@maine.edu,Lauren.Chandler,realize79,player,419-290-4103x4020,True,XL
8291646,Andrew.Conway.DDS@maine.edu,Andrew.Conway.DDS,world382,player,(615)951-1862,False,L
7789893,Carlos.Heath@maine.edu,Carlos.Heath,short621,player,001-465-724-5957x2787,False,S
8236358,Anthony.Garcia@maine.edu,Anthony.Garcia,understand78,player,(520)250-3854,False,M
3751238,Janice.Harvey@maine.edu,Janice.Harvey,dark695,player,(481)514-7101x452,False,S
4840778,Zachary.Young@maine.edu,Zachary.Young,stock199,player,(238)575-2321,True,L
6794573,Denise.Sandoval@maine.edu,Denise.Sandoval,local657,player,+1-918-363-2346x057,False,XL
4455761,Cody.Barajas@maine.edu,Cody.Barajas,deep690,player,+1-424-632-3995,False,S
9752923,Joshua.Bruce@maine.edu,Joshua.Bruce,bring792,player,+1-842-478-0098x6587,True,M
6546770,Megan.Hernandez@maine.edu,Megan.Hernandez,best908,player,+1-211-978-0117x55287,False,M
5844308,Christopher.Johnson@maine.edu,Christopher.Johnson,man149,player,+1-638-450-9379x1518,False,S
8881496,Debra.Thomas@maine.edu,Debra.Thomas,recognize229,player,+1-812-816-7757x3615,False,XS
5956953,Mackenzie.Henry@maine.edu,Mackenzie.Henry,kid462,player,497.968.9431,False,S
1756505,David.Phillips@maine.edu,David.Phillips,west658,player,5718989325,True,L
4400473,Daniel.Brown@maine.edu,Daniel.Brown,various711,player,(233)458-6412x2962,True,S
3374426,Aaron.Rodriguez@maine.edu,Aaron.Rodriguez,fish332,player,(400)900-4171x759,True,XS
9858392,Jerry.Mcdowell@maine.edu,Jerry.Mcdowell,take507,player,797-912-5408x6980,True,L
4412767,Mark.Barrett@maine.edu,Mark.Barrett,official425,player,001-771-828-0126x4590,False,S
9950560,Christina.Reyes@maine.edu,Christina.Reyes,television568,player,(917)300-9353,False,XL
5231972,James.Ford@maine.edu,James.Ford,money349,player,319.814.5362,True,XL
6923623,Gabrielle.Lee@maine.edu,Gabrielle.Lee,only932,player,826-278-0161x6599,True,L
2962792,Joshua.Wise@maine.edu,Joshua.Wise,executive371,player,6488687537,False,L
2352492,Bryan.Alvarez@maine.edu,Bryan.Alvarez,matter112,player,(691)690-8972x51094,True,M
9256300,Tammy.Matthews@maine.edu,Tammy.Matthews,poor670,player,(218)703-0945x943,False,S
1066349,Teresa.Gillespie@maine.edu,Teresa.Gillespie,religious401,player,544.456.7725,True,XS
4150639,Nicole.Harris@maine.edu,Nicole.Harris,deal716,player,001-292-499-5814x828,True,L
8549744,Richard.Webb@maine.edu,Richard.Webb,wish771,player,001-930-278-5221x0727,False,XL
4691312,Michelle.Griffin@maine.edu,Michelle.Griffin,at847,player,(834)571-8182,True,XS
6546805,Christopher.Pineda@maine.edu,Christopher.Pineda,reach340,player,723.361.0122x4885,True,M
2911605,Jeffery.Marquez@maine.edu,Jeffery.Marquez,head405,player,930.870.8248,False,L
7128440,Daniel.Johns@maine.edu,Daniel.Johns,decision400,player,(493)254-7086x589,False,XS
3046778,Laurie.Daniel@maine.edu,Laurie.Daniel,teach511,player,+1-478-739-0129x27568,True,XS
7300474,Gregory.Brown@maine.edu,Gregory.Brown,just374,player,(384)232-2502,True,M
2153851,Francis.Richardson@maine.edu,Francis.Richardson,century15,player,(971)323-2087x83898,True,XS
4769157,Victor.Johnston@maine.edu,Victor.Johnston,feeling808,player,+1-794-488-6733,False,XS
9043336,Lynn.Kelley@maine.edu,Lynn.Kelley,environment843,player,(263)518-1990,True,XS
9260432,Thomas.Baker@maine.edu,Thomas.Baker,process986,player,+1-666-890-1680,True,L
9794963,Kara.Roy@maine.edu,Kara.Roy,conference438,player,388-301-6783x281,False,XL
2626968,Bradley.Small@maine.edu,Bradley.Small,tend463,player,001-375-652-3808x869,True,S
4013467,Robert.Wheeler@maine.edu,Robert.Wheeler,although656,player,587-855-5573x335,False,XS
1895836,Sheila.Scott@maine.edu,Sheila.Scott,human764,player,521-215-1464x62914,True,S
5205405,Danielle.Hunter@maine.edu,Danielle.Hunter,truth817,player,443-652-0099x6302,True,M
6647200,Michelle.Melendez@maine.edu,Michelle.Melendez,moment654,player,591-774-3582x12442,True,L
4517281,Maria.Ferguson@maine.edu,Maria.Ferguson,clear199,player,910.852.7825x41268,True,M
9186722,Vanessa.Cross@maine.edu,Vanessa.Cross,before691,player,201.571.1878,False,M
8029603,Christopher.Salinas@maine.edu,Christopher.Salinas,keep763,player,001-202-796-1898x94679,False,XS
9233833,Mary.Collins@maine.edu,Mary.Collins,top463,player,9848996721,True,M
3939753,Jacob.Becker@maine.edu,Jacob.Becker,run287,player,217.534.0976,False,XS
4351402,Michelle.Nguyen@maine.edu,Michelle.Nguyen,according680,player,900.597.6611x6021,False,M
8836521,Kyle.Hill@maine.edu,Kyle.Hill,dinner104,player,994-763-3606,True,XL
7792046,Tyler.Jennings@maine.edu,Tyler.Jennings,including182,player,(745)646-3507x5957,False,L
5012910,Rhonda.Scott@maine.edu,Rhonda.Scott,produce205,player,(933)373-1859x91863,True,M
1383856,Nicholas.Ellis@maine.edu,Nicholas.Ellis,body839,player,(427)603-3831,False,XS
6192559,Melissa.Robinson@maine.edu,Melissa.Robinson,network283,player,6203541451,True,M
8994226,Andrew.Sullivan@maine.edu,Andrew.Sullivan,responsibility652,player,998-459-6947,True,XS
1240502,Kelly.Villegas@maine.edu,Kelly.Villegas,response651,player,983.700.8058,True,M
1603003,Charles.Christian@maine.edu,Charles.Christian,indeed764,player,873.538.3549,False,XL
2313660,William.Webb@maine.edu,William.Webb,improve173,player,+1-373-438-1513,True,M
3433919,Janet.Mcdonald@maine.edu,Janet.Mcdonald,low27,player,001-737-309-1769x16355,False,L
4447680,Mathew.Gonzales@maine.edu,Mathew.Gonzales,contain910,player,+1-528-936-9676x980,True,XS
4246977,Joshua.Perry.DDS@maine.edu,Joshua.Perry.DDS,paper167,player,847-254-9485,True,L
2051522,Brooke.Foster@maine.edu,Brooke.Foster,themselves292,player,+1-932-675-3232x02255,False,XL
3091905,Rebecca.Livingston@maine.edu,Rebecca.Livingston,growth319,player,672-710-5547x868,True,S
8287684,Kyle.Roberts@maine.edu,Kyle.Roberts,its475,player,238.628.7504,True,L
9344452,John.Adkins@maine.edu,John.Adkins,most665,player,(371)489-4996x8308,False,L
6272454,Mark.Snyder.DVM@maine.edu,Mark.Snyder.DVM,loss443,player,(938)472-2259x05272,True,M
4597191,Ryan.Gonzalez@maine.edu,Ryan.Gonzalez,product822,player,322-846-1427x5143,True,XL
6041035,Rhonda.Daugherty@maine.edu,Rhonda.Daugherty,not487,player,577.295.7738x24651,False,M
3493325,Arthur.Flowers@maine.edu,Arthur.Flowers,hold954,player,+1-804-286-3598x80418,True,XL
3175887,Whitney.Pierce@maine.edu,Whitney.Pierce,whatever639,player,+1-755-715-8470x2071,False,M
4617680,Tara.Williams@maine.edu,Tara.Williams,evening534,player,244-624-7266,True,XL
8887768,Joanna.Hoffman@maine.edu,Joanna.Hoffman,current122,player,001-273-718-5706x1174,True,S
5088729,Adrienne.Mercer@maine.edu,Adrienne.Mercer,magazine85,player,(312)365-8846x0819,False,M
5959133,Colleen.Hoover@maine.edu,Colleen.Hoover,himself580,player,964.284.1187,True,L
3530206,Catherine.Zimmerman@maine.edu,Catherine.Zimmerman,teach367,player,747.210.9418x9314,False,S
2002399,Mackenzie.Vincent@maine.edu,Mackenzie.Vincent,role978,player,(219)652-8857x354,False,XS
4142561,Katherine.Nichols@maine.edu,Katherine.Nichols,various77,player,740-346-9849x49737,False,XL
7626212,Sheila.Vaughan@maine.edu,Sheila.Vaughan,them966,player,7728870086,False,XL
5768676,Rodney.Davis@maine.edu,Rodney.Davis,big178,player,(782)980-2998,True,XS
5031398,Michael.Whitehead@maine.edu,Michael.Whitehead,industry3,player,(962)549-8881,True,M
3077608,Robin.Howard.DDS@maine.edu,Robin.Howard.DDS,stuff566,player,317.713.7585x0951,False,S
9254378,Taylor.Cook@maine.edu,Taylor.Cook,about193,player,001-524-467-1868x80432,False,S
6333932,Christopher.Richmond@maine.edu,Christopher.Richmond,language116,player,204.387.1083x858,False,XS
9780721,Dwayne.Washington@maine.edu,Dwayne.Washington,hand817,player,(689)652-0175x168,False,M
4613620,Jordan.Wright@maine.edu,Jordan.Wright,indicate579,player,591-373-7543x2448,False,L
8072695,Yolanda.Brown@maine.edu,Yolanda.Brown,top150,player,357.245.7081x96462,True,L
7802360,Mary.Simmons@maine.edu,Mary.Simmons,past969,player,(852)353-4310x3996,False,S
2637305,Jeremy.Clark@maine.edu,Jeremy.Clark,likely608,player,420-692-9225x01929,False,XS
3286522,Kenneth.Young@maine.edu,Kenneth.Young,hard694,player,767-733-6399x256,False,XS
4056569,Anthony.Hutchinson@maine.edu,Anthony.Hutchinson,defense20,player,001-782-836-9220,False,M
8855039,Debra.Nguyen@maine.edu,Debra.Nguyen,left941,player,3386469688,False,S
8852991,Marcus.Roth@maine.edu,Marcus.Roth,purpose220,player,001-472-285-8531x556,False,XS
1111553,Joseph.James@maine.edu,Joseph.James,interesting919,player,001-788-562-1192x36348,True,L
7108103,Kathy.Wilson@maine.edu,Kathy.Wilson,subject748,player,552-700-2786,False,M
4230665,Joann.Simon@maine.edu,Joann.Simon,than647,player,820.505.3986x5744,True,XL
2864652,Amy.Knight@maine.edu,Amy.Knight,note49,player,(584)506-5012x579,True,M
3520013,Debbie.Mcconnell@maine.edu,Debbie.Mcconnell,plan471,player,332.341.9769,True,M
5899789,Justin.Torres@maine.edu,Justin.Torres,onto775,player,+1-309-504-3729x543,False,XS
4079119,Desiree.Butler@maine.edu,Desiree.Butler,mention933,player,468.390.9101,True,XS
2473490,Catherine.Powell@maine.edu,Catherine.Powell,your613,player,(289)639-4707,False,XL
2575890,James.Roman@maine.edu,James.Roman,could463,player,536.768.9958x6190,True,L
5266962,Ralph.Chan@maine.edu,Ralph.Chan,they44,player,(700)729-7391,False,XS
4853269,Jamie.Sharp@maine.edu,Jamie.Sharp,wrong326,player,+1-704-578-3210,False,S
2577944,Jennifer.Oliver@maine.edu,Jennifer.Oliver,bar97,player,+1-487-571-0455x23091,True,XS
6034969,Travis.Vasquez@maine.edu,Travis.Vasquez,inside739,player,882.953.9729x8137,False,XL
4732442,Adam.Cunningham@maine.edu,Adam.Cunningham,light345,player,001-938-571-0198x9303,True,S
1424920,Ryan.Snyder@maine.edu,Ryan.Snyder,sign489,player,773-820-0243x054,True,S
6485532,Alexis.Taylor@maine.edu,Alexis.Taylor,official118,player,728-789-9291x4325,True,L
2737692,Mark.Lopez@maine.edu,Mark.Lopez,everybody610,player,+1-412-369-7785x7670,True,L
5490207,Aaron.Shields@maine.edu,Aaron.Shields,black783,player,(928)412-8507,True,S
4460064,Barry.Daugherty@maine.edu,Barry.Daugherty,live500,player,001-537-662-2090x99052,True,M
4628001,Jason.Kirk@maine.edu,Jason.Kirk,democratic634,player,495-704-0970x301,True,S
9192993,Brian.Castaneda@maine.edu,Brian.Castaneda,land273,player,331.563.3966,True,L
4253221,Cristian.Cooper@maine.edu,Cristian.Cooper,war174,player,(840)991-4176,True,XL
5164585,Julia.Ford@maine.edu,Julia.Ford,guess147,player,245.626.0936,True,XL
1361455,Lori.Mckenzie@maine.edu,Lori.Mckenzie,short123,player,(399)292-4783x288,False,M
4720177,William.Ortiz@maine.edu,William.Ortiz,necessary485,player,001-287-516-4695x4150,False,XL
3540529,Thomas.White@maine.edu,Thomas.White,measure578,player,001-712-922-7158x599,False,M
5498418,Jason.Espinoza@maine.edu,Jason.Espinoza,fund212,player,001-493-537-6157x441,True,XS
1783349,Dylan.Galvan@maine.edu,Dylan.Galvan,join689,player,370.462.4060x066,False,M
7194168,David.Mcgee@maine.edu,David.Mcgee,feel419,player,9105120081,True,S
4902457,Michael.Rice@maine.edu,Michael.Rice,than586,player,552-572-2883x209,True,L
1484344,Anthony.Jones@maine.edu,Anthony.Jones,next309,player,261-462-5371x9182,False,L
1107517,Matthew.Johnson@maine.edu,Matthew.Johnson,present153,player,997-372-2197x4947,False,XL
6329918,Patricia.Smith@maine.edu,Patricia.Smith,offer449,player,634.212.0730x22937,True,L
7767615,Jennifer.Jennings@maine.edu,Jennifer.Jennings,office203,player,(599)554-5668,True,S
3057213,John.Jones@maine.edu,John.Jones,throw335,player,250-643-9393x069,True,S
6108743,Michael.Martinez@maine.edu,Michael.Martinez,car631,player,(269)767-9483x98331,False,M
4238926,Michael.Wright@maine.edu,Michael.Wright,young280,player,678.536.8026,False,L
9721425,Monica.Page@maine.edu,Monica.Page,fill810,player,(330)783-4908x087,False,XL
2154068,Thomas.Payne@maine.edu,Thomas.Payne,official805,player,529.383.8184,False,XL
4114007,Amanda.Collins@maine.edu,Amanda.Collins,age793,player,001-567-487-2203x61234,True,M
5287512,Gary.Nguyen@maine.edu,Gary.Nguyen,explain402,player,4004088913,False,XL
8922713,Kelly.Walters@maine.edu,Kelly.Walters,respond789,player,(956)814-9096,False,M
3667545,Sean.Stewart@maine.edu,Sean.Stewart,style892,player,3004007187,False,S
9514591,Angela.Humphrey@maine.edu,Angela.Humphrey,peace3,player,671-767-1249x40796,False,XL
4748899,James.Moore@maine.edu,James.Moore,part475,player,+1-984-292-3087x60814,False,L
7597668,Robert.Lee@maine.edu,Robert.Lee,mention570,player,+1-544-541-3763,True,XL
4066917,Allison.Lee@maine.edu,Allison.Lee,organization475,player,(881)256-3975,True,S
7540328,Steven.Mclaughlin@maine.edu,Steven.Mclaughlin,into593,player,001-408-596-5836x9361,True,XS
2346600,Janet.Middleton@maine.edu,Janet.Middleton,lose243,player,+1-556-469-4495,False,S
8218218,Kelly.Bullock@maine.edu,Kelly.Bullock,push403,player,254.907.7205,True,L
8291946,Jennifer.Compton@maine.edu,Jennifer.Compton,official992,player,001-274-409-7444x699,False,L
4232809,Jason.Chapman@maine.edu,Jason.Chapman,add129,player,+1-873-646-5019x73416,False,S
2514542,Dominique.Tucker@maine.edu,Dominique.Tucker,beyond212,player,587-415-9087x45627,False,L
1603184,Aaron.Russell@maine.edu,Aaron.Russell,record872,player,750-399-0062,True,XS
4353651,Patrick.Gomez@maine.edu,Patrick.Gomez,by187,player,(592)412-4399x3849,True,XS
3307125,Mrs..Brianna.Lee@maine.edu,Mrs..Brianna.Lee,surface204,player,504.883.0902x9546,False,M
7597688,Laura.Howard@maine.edu,Laura.Howard,science416,player,+1-799-390-1610,True,M
2995832,Melissa.Townsend@maine.edu,Melissa.Townsend,forget233,player,(616)235-8900x5787,False,M
4830840,Marcus.Green@maine.edu,Marcus.Green,where377,player,666.583.8614,True,M
1019518,Phillip.Stokes@maine.edu,Phillip.Stokes,mouth445,player,592.710.7903x44161,False,XL
9928318,Lisa.Carpenter@maine.edu,Lisa.Carpenter,stock507,player,(969)308-3958x180,True,S
8070784,Stephen.Hall@maine.edu,Stephen.Hall,once653,player,575.803.9876x84267,False,L
5678721,Michael.Howe@maine.edu,Michael.Howe,black945,player,001-510-271-7215x28384,True,XS
1105539,Karen.Mcfarland@maine.edu,Karen.Mcfarland,would583,player,(457)286-2008,False,L
4046467,Crystal.Erickson@maine.edu,Crystal.Erickson,so564,player,(838)504-4089,True,S
4685447,Jamie.Perkins@maine.edu,Jamie.Perkins,build623,player,403-835-2466,True,M
7343753,Amy.Evans@maine.edu,Amy.Evans,generation601,player,(360)921-9596,True,M
6825610,Katie.Mckee@maine.edu,Katie.Mckee,network104,player,+1-400-554-3668x39822,False,XL
2479753,Austin.Snow@maine.edu,Austin.Snow,become411,player,001-687-490-5154x73679,True,XL
4042377,Nicholas.Spencer@maine.edu,Nicholas.Spencer,memory476,player,331.607.8110,True,XS
9744016,Nicholas.Mcgee@maine.edu,Nicholas.Mcgee,strategy818,player,001-310-488-6066x19047,True,XL
7667345,Jamie.Oneill@maine.edu,Jamie.Oneill,list852,player,(359)373-0484,True,XS
1117841,Phyllis.Hunt@maine.edu,Phyllis.Hunt,determine993,player,001-466-434-8774x057,False,L
8586899,Robert.Johnson@maine.edu,Robert.Johnson,Congress999,player,399.689.4427x83651,True,L
1451668,Melinda.Adams@maine.edu,Melinda.Adams,later600,player,+1-552-309-1726x878,False,L
7820953,Sean.Lee@maine.edu,Sean.Lee,wife187,player,280-278-5395x60155,False,XS
6917786,George.Torres@maine.edu,George.Torres,seven296,player,501-830-6881,True,L
4034203,Jessica.Hill@maine.edu,Jessica.Hill,it853,player,001-445-502-1263x29007,True,XL
2315935,Mary.Cooper@maine.edu,Mary.Cooper,such589,player,001-660-533-4233x8509,True,L
2057888,Henry.Logan@maine.edu,Henry.Logan,believe639,player,(894)535-8468x14658,True,L
3258019,Ann.Williams@maine.edu,Ann.Williams,discussion937,player,2103012784,False,L
1158819,Sheri.Taylor@maine.edu,Sheri.Taylor,arm903,player,315.750.9713,True,XL
9701032,Kristin.Riley@maine.edu,Kristin.Riley,fund529,player,8776362061,True,XS
8691369,Robert.Perry@maine.edu,Robert.Perry,image899,player,+1-806-426-2199,False,S
6762157,Ms..Margaret.Rogers@maine.edu,Ms..Margaret.Rogers,garden260,player,(475)424-8607x317,False,M
8939181,Cindy.Bishop@maine.edu,Cindy.Bishop,too827,player,569-881-5585,True,XS
2367149,Paul.Jensen@maine.edu,Paul.Jensen,technology265,player,941.858.1585,False,XS
6430384,Joseph.Lane@maine.edu,Joseph.Lane,effect475,player,+1-689-216-1289x4054,False,XL
7339700,Jennifer.Mcgrath@maine.edu,Jennifer.Mcgrath,whole22,player,+1-453-874-0552,False,XL
7306933,Mark.Cox@maine.edu,Mark.Cox,number917,player,982.771.4940,True,XL
6434488,Deborah.Boyle@maine.edu,Deborah.Boyle,million958,player,001-763-836-5151,False,XL
1451705,Michael.Moore@maine.edu,Michael.Moore,he152,player,566-701-1487x77995,False,XL
5854904,Matthew.Johnson@maine.edu,Matthew.Johnson,recent366,player,599-237-3634x15597,False,L
1900223,Steven.Cross@maine.edu,Steven.Cross,family128,player,760-315-4318,True,XS
8345281,John.Clark@maine.edu,John.Clark,worker351,player,3547318837,True,L
4478658,Chad.Esparza@maine.edu,Chad.Esparza,state381,player,(396)380-3112,False,M
7683781,Jennifer.Ellis@maine.edu,Jennifer.Ellis,front786,player,001-447-908-1408x765,False,M
7298758,Monica.Patel@maine.edu,Monica.Patel,plan791,player,6437728255,True,S
2479815,Seth.Russell@maine.edu,Seth.Russell,else681,player,768.221.2880x23861,False,XL
6237896,Ryan.Frederick@maine.edu,Ryan.Frederick,bag349,player,998-888-2538,False,XL
8652486,Jared.Mccann@maine.edu,Jared.Mccann,short260,player,+1-565-611-2130x1168,False,L
8580810,Sheena.Kline@maine.edu,Sheena.Kline,federal576,player,753.327.7533x3071,True,L
5084875,Donna.Gomez@maine.edu,Donna.Gomez,from726,player,757-596-9320x687,False,S
8797899,Gail.Henderson@maine.edu,Gail.Henderson,data359,player,383.408.5620,True,XS
1140433,David.Castro@maine.edu,David.Castro,how916,player,(900)965-0849x803,True,L
1416920,Elizabeth.Walker@maine.edu,Elizabeth.Walker,while341,player,(297)878-8834x4197,False,M
9570012,Andrew.Castillo@maine.edu,Andrew.Castillo,trouble506,player,238-911-8247x72759,False,XS
2068193,Jacqueline.Gross@maine.edu,Jacqueline.Gross,send787,player,937.678.6855,True,L
6563558,Tracy.Lee@maine.edu,Tracy.Lee,law550,player,001-988-360-8813x059,False,XL
3927785,Karen.Le@maine.edu,Karen.Le,way591,player,001-770-530-3123x655,False,XS
4445937,Matthew.Kim@maine.edu,Matthew.Kim,present481,player,405-443-2146,True,S
6917874,Alan.Dunn@maine.edu,Alan.Dunn,what549,player,954-542-9619x4551,False,M
1119985,Angela.Bailey@maine.edu,Angela.Bailey,board170,player,(386)852-9060x313,False,M
5787380,Megan.Thompson@maine.edu,Megan.Thompson,indicate486,player,930-702-0427,True,L
6780662,Amanda.Boyd@maine.edu,Amanda.Boyd,church145,player,584-668-2119x7074,True,XL
3401462,John.Patton@maine.edu,John.Patton,everything829,player,001-260-465-2213x357,False,M
3890936,Robert.Hunter@maine.edu,Robert.Hunter,company346,player,413.946.0379x60166,False,S
3862264,Douglas.Goodman@maine.edu,Douglas.Goodman,girl217,player,+1-905-597-4650x200,True,XS
2545402,Mr..Brandon.Frey@maine.edu,Mr..Brandon.Frey,president576,player,686.593.2877,True,XL
7010044,Leah.Wang@maine.edu,Leah.Wang,myself165,player,272-664-8673x35255,False,M
1806080,Benjamin.Rich@maine.edu,Benjamin.Rich,cause879,player,8662407323,False,M
9881346,Elijah.Mullen@maine.edu,Elijah.Mullen,finally217,player,927.707.6989x06552,False,M
9107203,Jennifer.Stanley@maine.edu,Jennifer.Stanley,attention448,player,(513)298-1716x353,False,L
2840326,Barry.Stark@maine.edu,Barry.Stark,however588,player,445.681.5815x71328,True,S
